hx_b,hx_w,modularity,mu,p
3.36819932044,3.37559840084,-0.278539,0.7000000000000001,0.2
3.374296396,3.37419148172,-0.278215,0.7000000000000001,0.2
3.378904952,3.37383348472,-0.279301,0.7000000000000001,0.2
3.3787510226000004,3.3775803436799996,-0.278061,0.7000000000000001,0.2
3.37936522944,3.37936737928,-0.277033,0.7000000000000001,0.2
3.37118645408,3.38119198344,-0.278373,0.7000000000000001,0.2
3.3728004631600004,3.37624294612,-0.277609,0.7000000000000001,0.2
3.371283121,3.37141359596,-0.27771799999999996,0.7000000000000001,0.2
3.381455704,3.37722720536,-0.27796,0.7000000000000001,0.2
3.37000383364,3.37315090232,-0.277862,0.7000000000000001,0.2
3.3757119287600004,3.36846534248,-0.278679,0.7000000000000001,0.2
3.3685336187999995,3.3679917923200002,-0.27779299999999996,0.7000000000000001,0.2
3.38208317704,3.3785705685600003,-0.276702,0.7000000000000001,0.2
3.37226040896,3.3702524869199997,-0.278269,0.7000000000000001,0.2
3.3764459631199997,3.37475696508,-0.27833600000000003,0.7000000000000001,0.2
3.37393706584,3.36990445968,-0.277801,0.7000000000000001,0.2
3.37128047256,3.3685000985199998,-0.277548,0.7000000000000001,0.2
3.3791727041599997,3.38081106572,-0.27833,0.7000000000000001,0.2
3.3801026513999997,3.37605216104,-0.278578,0.7000000000000001,0.2
3.3706669734799997,3.3718198064399996,-0.27715100000000004,0.7000000000000001,0.2
3.37935289564,3.38090679328,-0.279082,0.7000000000000001,0.2
3.37608134264,3.37139898708,-0.27896,0.7000000000000001,0.2
3.37535606564,3.37862380872,-0.27678800000000003,0.7000000000000001,0.2
3.3735717632,3.36952221948,-0.27774,0.7000000000000001,0.2
3.37444376724,3.38034962224,-0.27779,0.7000000000000001,0.2
3.377435571,3.37526136288,-0.277598,0.7000000000000001,0.2
3.38007038704,3.379260388,-0.277316,0.7000000000000001,0.2
3.3721594308000005,3.3761014803999996,-0.279042,0.7000000000000001,0.2
3.3766734586,3.3721664348000004,-0.277712,0.7000000000000001,0.2
3.37040729372,3.3730922397599996,-0.27770900000000004,0.7000000000000001,0.2
3.3771425624000004,3.37131156704,-0.278265,0.7000000000000001,0.2
3.37852693132,3.3779467273200003,-0.27824099999999996,0.7000000000000001,0.2
3.38204886916,3.37810366192,-0.278452,0.7000000000000001,0.2
3.37574882264,3.36995184848,-0.278068,0.7000000000000001,0.2
3.36886714812,3.3691204825999996,-0.277758,0.7000000000000001,0.2
3.38350004848,3.38055029216,-0.277548,0.7000000000000001,0.2
3.3737022927599996,3.3764607135599998,-0.27931100000000003,0.7000000000000001,0.2
3.3744317925200003,3.38324390272,-0.278754,0.7000000000000001,0.2
3.3681012261200003,3.3729233939200003,-0.277607,0.7000000000000001,0.2
3.38147950092,3.3740603648399996,-0.27875,0.7000000000000001,0.2
3.3713412217200003,3.3705175692800005,-0.278846,0.7000000000000001,0.2
3.3740448916000005,3.38069701404,-0.278225,0.7000000000000001,0.2
3.3780043592399998,3.3720645079200002,-0.27834000000000003,0.7000000000000001,0.2
3.37941810592,3.3779360696,-0.278683,0.7000000000000001,0.2
3.3645946254,3.36175581928,-0.277832,0.7000000000000001,0.2
3.37705828864,3.37073450796,-0.279476,0.7000000000000001,0.2
3.3768755599599998,3.38491920192,-0.277306,0.7000000000000001,0.2
3.3678873014,3.3631235587600004,-0.278489,0.7000000000000001,0.2
3.36819681116,3.37320868044,-0.278444,0.7000000000000001,0.2
3.37959753976,3.37089250636,-0.277988,0.7000000000000001,0.2
3.37252469276,3.36775147012,-0.27732199999999996,0.7000000000000001,0.2
3.38231228456,3.3774506929999997,-0.277355,0.7000000000000001,0.2
3.3792660955599993,3.3750717462399997,-0.279039,0.7000000000000001,0.2
3.3723382068000003,3.3703213169999997,-0.278549,0.7000000000000001,0.2
3.3796038791200003,3.3781043766,-0.27816199999999996,0.7000000000000001,0.2
3.37612916872,3.3808271965600003,-0.27878000000000003,0.7000000000000001,0.2
3.37829365332,3.37478875136,-0.277903,0.7000000000000001,0.2
3.3843982642,3.3859265687200004,-0.277501,0.7000000000000001,0.2
3.3748913692,3.3744185096400003,-0.279037,0.7000000000000001,0.2
3.3799726970000004,3.37597787392,-0.276038,0.7000000000000001,0.2
3.3745495046,3.37951301416,-0.278262,0.7000000000000001,0.2
3.37728749428,3.3788676839600003,-0.278461,0.7000000000000001,0.2
3.37991855188,3.37915035932,-0.278451,0.7000000000000001,0.2
3.37089891252,3.37539894108,-0.277251,0.7000000000000001,0.2
3.37244230648,3.37395461012,-0.278006,0.7000000000000001,0.2
3.37915083312,3.3765501533599998,-0.279516,0.7000000000000001,0.2
3.37894195388,3.3804681155200003,-0.27797,0.7000000000000001,0.2
3.37594804484,3.37919577252,-0.277074,0.7000000000000001,0.2
3.3799061702,3.37418767216,-0.277686,0.7000000000000001,0.2
3.3762421059200003,3.38203297868,-0.277462,0.7000000000000001,0.2
3.38397157412,3.37214589268,-0.278738,0.7000000000000001,0.2
3.37304583368,3.3765420708000002,-0.278064,0.7000000000000001,0.2
3.37102451844,3.3739745846799996,-0.278873,0.7000000000000001,0.2
3.3841351614,3.3817113105999996,-0.278989,0.7000000000000001,0.2
3.3705716868400004,3.3703295674400002,-0.278233,0.7000000000000001,0.2
3.37616013264,3.3704325109599997,-0.27766799999999997,0.7000000000000001,0.2
3.3670128575600002,3.3698518463600005,-0.277458,0.7000000000000001,0.2
3.37304589116,3.37415832628,-0.277947,0.7000000000000001,0.2
3.3705543034799996,3.3745117737599997,-0.27784699999999996,0.7000000000000001,0.2
3.37424230816,3.37671704064,-0.279079,0.7000000000000001,0.2
3.3738397504,3.3781039975600002,-0.278694,0.7000000000000001,0.2
3.3762573511200005,3.37429940828,-0.277835,0.7000000000000001,0.2
3.3722551429200003,3.37742831844,-0.27757800000000005,0.7000000000000001,0.2
3.3792039913600003,3.3817065582799994,-0.278946,0.7000000000000001,0.2
3.3789252163599994,3.37663493112,-0.278024,0.7000000000000001,0.2
3.3737292010399997,3.37194091252,-0.30039499999999997,0.8,0.2
3.3810840284799997,3.38170175508,-0.301598,0.8,0.2
3.3832612250399996,3.37941898596,-0.29992800000000003,0.8,0.2
3.37014142504,3.37565916508,-0.300053,0.8,0.2
3.3754743892000003,3.3778234709199997,-0.300765,0.8,0.2
3.3803429987999998,3.3814285163599997,-0.299311,0.8,0.2
3.3700418240800003,3.37438548476,-0.299663,0.8,0.2
3.3706890882400002,3.3706962426400002,-0.300996,0.8,0.2
3.3707782826,3.3739855068800004,-0.300874,0.8,0.2
3.3768703980399994,3.3737528828,-0.30048600000000003,0.8,0.2
3.37755200984,3.38224803608,-0.300598,0.8,0.2
3.3720237777999995,3.37477565128,-0.300122,0.8,0.2
3.3721861592799995,3.3712558592,-0.300269,0.8,0.2
3.37726932068,3.37724389156,-0.299136,0.8,0.2
3.3657329818000004,3.3750193648800004,-0.300646,0.8,0.2
3.3854859436399996,3.38198351624,-0.299557,0.8,0.2
3.37343362436,3.3765959435200004,-0.300092,0.8,0.2
3.3748616084800007,3.37172190372,-0.299562,0.8,0.2
3.37536378616,3.3715647965999995,-0.30018,0.8,0.2
3.38115220584,3.379607452,-0.29907,0.8,0.2
3.38398256304,3.37473479388,-0.300433,0.8,0.2
3.3854938305599998,3.37608526724,-0.29990900000000004,0.8,0.2
3.3667916181199997,3.37062709884,-0.300243,0.8,0.2
3.39243833644,3.3879687991600003,-0.299469,0.8,0.2
3.365176869,3.37337155308,-0.301977,0.8,0.2
3.3753341190400006,3.3782380028,-0.300583,0.8,0.2
3.37743004876,3.37801548172,-0.299523,0.8,0.2
3.38251041624,3.38092564928,-0.301048,0.8,0.2
3.38320383304,3.3779816558,-0.30070399999999997,0.8,0.2
3.38121287192,3.38274465324,-0.300558,0.8,0.2
3.37308003456,3.37001750004,-0.300309,0.8,0.2
3.3806359567600004,3.3792846477600005,-0.30025999999999997,0.8,0.2
3.37845289228,3.37745914108,-0.301193,0.8,0.2
3.38267276464,3.3773072323999993,-0.300774,0.8,0.2
3.37581624768,3.37128721576,-0.301125,0.8,0.2
3.38429615796,3.3807958032000003,-0.300892,0.8,0.2
3.3812219852,3.38075793812,-0.30084299999999997,0.8,0.2
3.37495710472,3.3762682535199997,-0.300234,0.8,0.2
3.3832015794400006,3.38262555384,-0.300693,0.8,0.2
3.3765980004000005,3.3719741331999997,-0.29995900000000003,0.8,0.2
3.37650900912,3.37473854172,-0.300327,0.8,0.2
3.36816221984,3.3774344424400002,-0.300912,0.8,0.2
3.3772928428799998,3.3763510453600003,-0.300038,0.8,0.2
3.37137096636,3.36887669872,-0.30062300000000003,0.8,0.2
3.3760574397600003,3.3825949146000003,-0.300691,0.8,0.2
3.37801243772,3.3804400299199995,-0.30062,0.8,0.2
3.3729189458399995,3.37775911644,-0.29978299999999997,0.8,0.2
3.3868833629600004,3.38280206608,-0.30013,0.8,0.2
3.3825618388400005,3.38129784384,-0.299552,0.8,0.2
3.3669821957600004,3.3746379046799997,-0.30031199999999997,0.8,0.2
3.3714499981199997,3.3757580389200004,-0.300598,0.8,0.2
3.3713338850399994,3.37470477488,-0.30039699999999997,0.8,0.2
3.3762505948399997,3.3725890116399997,-0.299261,0.8,0.2
3.3805632136,3.37572473964,-0.300734,0.8,0.2
3.3737403244000004,3.37007851648,-0.301706,0.8,0.2
3.37627237496,3.37424362632,-0.299189,0.8,0.2
3.37742853952,3.38313048836,-0.30056900000000003,0.8,0.2
3.37153854184,3.36835105888,-0.29975,0.8,0.2
3.3709784147999997,3.374966773,-0.300009,0.8,0.2
3.38827770424,3.38132825376,-0.29935100000000003,0.8,0.2
3.3768859003999996,3.37829671544,-0.300753,0.8,0.2
3.3852773142799997,3.3796949848399995,-0.301308,0.8,0.2
3.37579659744,3.37447310792,-0.298954,0.8,0.2
3.38386932864,3.371484466479999,-0.299518,0.8,0.2
3.36730093552,3.3685472671999994,-0.299728,0.8,0.2
3.38209862312,3.37313771696,-0.300271,0.8,0.2
3.37993361736,3.3788600455599997,-0.300508,0.8,0.2
3.37957374776,3.37982951268,-0.300476,0.8,0.2
3.36912452904,3.37014428236,-0.29929,0.8,0.2
3.3741243133600003,3.3791103992400005,-0.300516,0.8,0.2
3.3699319378,3.37814279928,-0.300071,0.8,0.2
3.3702772752,3.3788975595600004,-0.300079,0.8,0.2
3.3810878178399997,3.3760981286,-0.300633,0.8,0.2
3.3863540312000002,3.37998137956,-0.300618,0.8,0.2
3.37008369008,3.37025055488,-0.301007,0.8,0.2
3.38173956296,3.37769267532,-0.300589,0.8,0.2
3.3734816048000003,3.37724420292,-0.300435,0.8,0.2
3.38086385952,3.37828030396,-0.300723,0.8,0.2
3.37810758296,3.37515854316,-0.300163,0.8,0.2
3.3751369082399996,3.37783424824,-0.299482,0.8,0.2
3.37343570748,3.3760431138800002,-0.29896300000000003,0.8,0.2
3.37510476496,3.3683329862399995,-0.29943000000000003,0.8,0.2
3.37961301736,3.37787224664,-0.301466,0.8,0.2
3.37541718692,3.36736059876,-0.300519,0.8,0.2
3.37038823392,3.37322124984,-0.301318,0.8,0.2
3.3792317524,3.37883228472,-0.29954899999999995,0.8,0.2
3.37139056428,3.3762295609599997,-0.300675,0.8,0.2
3.3685651102,3.37121110604,-0.299689,0.8,0.2
3.382595201,3.38663167608,-0.299327,0.8,0.2
3.37645591236,3.3755665942,-0.301106,0.8,0.2
3.38486684736,3.38439423872,-0.301288,0.8,0.2
3.3854771416,3.3779703554400005,-0.30107,0.8,0.2
3.372093685,3.3672848076,-0.300444,0.8,0.2
3.37277216644,3.37083208508,-0.300336,0.8,0.2
3.3756968654799997,3.37284144384,-0.301671,0.8,0.2
3.3738984482400003,3.37041076964,-0.30101700000000003,0.8,0.2
3.37723481828,3.3798546773999996,-0.300358,0.8,0.2
3.3812132339199996,3.3860912921199997,-0.300358,0.8,0.2
3.38132558696,3.3846863248,-0.30118,0.8,0.2
3.37724728784,3.37885115376,-0.298796,0.8,0.2
3.37829262272,3.37977254868,-0.300271,0.8,0.2
3.376757501,3.3731802703200002,-0.30005,0.8,0.2
3.3726808719199997,3.3740150588399995,-0.300931,0.8,0.2
3.3763439906399997,3.3852494683599996,-0.300518,0.8,0.2
3.3826325022,3.3789515654400004,-0.300238,0.8,0.2
3.37296487832,3.36820086928,-0.300964,0.8,0.2
3.3765316480000003,3.3830661768,-0.301103,0.8,0.2
3.3737387617200003,3.37749514016,-0.300237,0.8,0.2
3.37158488844,3.3731949973199997,-0.300006,0.8,0.2
3.3756076050800004,3.37614766912,-0.300965,0.8,0.2
3.3750255791600003,3.37877268736,-0.30005,0.8,0.2
3.3740263066,3.38193464132,-0.300036,0.8,0.2
3.37052573652,3.36728241556,-0.300218,0.8,0.2
3.3703813357600003,3.36606173816,-0.299167,0.8,0.2
3.37845314132,3.3857593028800004,-0.299937,0.8,0.2
3.37994341268,3.38674331016,-0.300629,0.8,0.2
3.38049896228,3.37675333128,-0.299873,0.8,0.2
3.37106759424,3.3715347828,-0.29975799999999997,0.8,0.2
3.37606750596,3.3749702130799997,-0.299825,0.8,0.2
3.3822048766,3.38852704456,-0.29935100000000003,0.8,0.2
3.3764922809200004,3.37474178536,-0.300649,0.8,0.2
3.37329055988,3.37416837552,-0.299564,0.8,0.2
3.3773320198800003,3.38157174724,-0.300059,0.8,0.2
3.366693148,3.37024418756,-0.30032,0.8,0.2
3.37650269872,3.3801697451200003,-0.300218,0.8,0.2
3.38273878024,3.38193376456,-0.29978299999999997,0.8,0.2
3.3702261751200004,3.3768180684,-0.299769,0.8,0.2
3.3691403964,3.37466398848,-0.30051500000000003,0.8,0.2
3.36821442424,3.36789930024,-0.300698,0.8,0.2
3.36668724368,3.3637938008800004,-0.300552,0.8,0.2
3.3784393909199997,3.3746981357599997,-0.301068,0.8,0.2
3.37325050708,3.3791432565200004,-0.299761,0.8,0.2
3.3771202789999997,3.37626318956,-0.299493,0.8,0.2
3.3806075100800004,3.3830897818,-0.30025300000000005,0.8,0.2
3.37656991796,3.38167465816,-0.299658,0.8,0.2
3.3813941273599997,3.37924744128,-0.300268,0.8,0.2
3.3742826725599997,3.37419141944,-0.299915,0.8,0.2
3.38422861164,3.38695543112,-0.30089499999999997,0.8,0.2
3.37402345496,3.3827488808400004,-0.29983200000000004,0.8,0.2
3.37858843824,3.3790343210000002,-0.300019,0.8,0.2
3.3729920472800003,3.37120708992,-0.30119,0.8,0.2
3.3748372226,3.3707678242,-0.300727,0.8,0.2
3.37511202236,3.37589951044,-0.300498,0.8,0.2
3.3753165902,3.3772382554799996,-0.300084,0.8,0.2
3.3794393056400005,3.3820889223200004,-0.300298,0.8,0.2
3.37871483096,3.3782994248400002,-0.30085,0.8,0.2
3.37298270032,3.38084090468,-0.300352,0.8,0.2
3.38383532888,3.37926484276,-0.300514,0.8,0.2
3.3735393821999997,3.3703530991999995,-0.29929,0.8,0.2
3.3776356074400002,3.3691335919600003,-0.299045,0.8,0.2
3.3762610230399996,3.3850689206799998,-0.301257,0.8,0.2
3.38330163944,3.3767800675199995,-0.300163,0.8,0.2
3.37840482028,3.37687250976,-0.301307,0.8,0.2
3.3759096891600002,3.3718842708,-0.30071,0.8,0.2
3.3747483632799997,3.37495462632,-0.29998600000000003,0.8,0.2
3.3870466671200004,3.3783748075599997,-0.30079,0.8,0.2
3.36902448968,3.3752550174,-0.298254,0.8,0.2
3.3767809685600003,3.3813809301999997,-0.300629,0.8,0.2
3.38362208212,3.38142652972,-0.300528,0.8,0.2
3.36669276188,3.373071016,-0.30095700000000003,0.8,0.2
3.37302001776,3.3686596964799995,-0.299174,0.8,0.2
3.3788227282,3.3723529000400005,-0.30038000000000004,0.8,0.2
3.3741751654399996,3.3760547876800002,-0.300977,0.8,0.2
3.3759697546400003,3.3730653340399996,-0.300535,0.8,0.2
3.37668226008,3.38004575368,-0.29980500000000004,0.8,0.2
3.3788050660400004,3.37840774124,-0.299768,0.8,0.2
3.37940384608,3.37919033284,-0.300682,0.8,0.2
3.3745672956400004,3.3749208108,-0.301001,0.8,0.2
3.3771312783200003,3.377856601,-0.301442,0.8,0.2
3.37177207344,3.3812998053200003,-0.299592,0.8,0.2
3.373382083,3.37953487016,-0.29889699999999997,0.8,0.2
3.37476583428,3.3682032170400005,-0.30149000000000004,0.8,0.2
3.37606723564,3.37910177724,-0.300715,0.8,0.2
3.37745995076,3.3721767223200003,-0.30037600000000003,0.8,0.2
3.3593404158399998,3.36649655648,-0.300554,0.8,0.2
3.3786488433599997,3.3808416294,-0.3005,0.8,0.2
3.37243617216,3.3771129468,-0.300741,0.8,0.2
3.3793558706000004,3.38082532228,-0.300827,0.8,0.2
3.3711385089199997,3.3690692176000003,-0.30146999999999996,0.8,0.2
3.37887814248,3.37666383124,-0.300604,0.8,0.2
3.3688401881999996,3.38407705316,-0.30051,0.8,0.2
3.3740484599600005,3.37766985948,-0.299502,0.8,0.2
3.37848142632,3.3809278714000004,-0.300127,0.8,0.2
3.3730361032,3.37557421636,-0.300267,0.8,0.2
3.3832129956000005,3.37655987308,-0.300198,0.8,0.2
3.38311155732,3.38135360668,-0.30020399999999997,0.8,0.2
3.3763962480399994,3.379285968759999,-0.300519,0.8,0.2
3.37610433972,3.3708341746399997,-0.299944,0.8,0.2
3.3760752848399997,3.366530003,-0.300109,0.8,0.2
3.37588460452,3.37972533432,-0.300792,0.8,0.2
3.3776042612399997,3.3741516219200003,-0.298621,0.8,0.2
3.38122505212,3.3751605392,-0.29997199999999996,0.8,0.2
3.37850279752,3.3834422839999996,-0.300103,0.8,0.2
3.38337732,3.38388573796,-0.299952,0.8,0.2
3.38047238036,3.3735670311200003,-0.300786,0.8,0.2
3.3722793799199997,3.37261111564,-0.30035700000000004,0.8,0.2
3.3747532561199995,3.37138836608,-0.30040300000000003,0.8,0.2
3.36496328668,3.37658878492,-0.299064,0.8,0.2
3.37807539176,3.3844649810000003,-0.29989099999999996,0.8,0.2
3.37844799816,3.3733813962000005,-0.300892,0.8,0.2
3.3829161930000002,3.37726494552,-0.31817199999999995,0.9,0.2
3.3684992667599998,3.37527948464,-0.31802800000000003,0.9,0.2
3.37588999456,3.36878035608,-0.31861799999999996,0.9,0.2
3.3738474207199998,3.37710679864,-0.319169,0.9,0.2
3.37488805628,3.37529977664,-0.317217,0.9,0.2
3.37968933828,3.3815081408400003,-0.319456,0.9,0.2
3.3695650594399997,3.3667282325200003,-0.317657,0.9,0.2
3.37507865676,3.3811195890800003,-0.31799099999999997,0.9,0.2
3.3766989704399997,3.37810170444,-0.31906100000000004,0.9,0.2
3.38024555848,3.37806418608,-0.31848000000000004,0.9,0.2
3.3820072212,3.37095189984,-0.318064,0.9,0.2
3.38050408072,3.3776019770800003,-0.318608,0.9,0.2
3.3791283947600004,3.37523912088,-0.318333,0.9,0.2
3.37388035684,3.3759607939999996,-0.319011,0.9,0.2
3.3726747198,3.3758808152800004,-0.317874,0.9,0.2
3.3741295837600003,3.3741991624,-0.318498,0.9,0.2
3.3824500546400005,3.3748215624,-0.317784,0.9,0.2
3.37227455396,3.3735083315200005,-0.318399,0.9,0.2
3.3645560178000005,3.3659425462,-0.317882,0.9,0.2
3.36890231004,3.37516085396,-0.317997,0.9,0.2
3.3806336268799995,3.37805249464,-0.318461,0.9,0.2
3.389696431359999,3.3882208368,-0.31884,0.9,0.2
3.37763626468,3.37191876028,-0.318716,0.9,0.2
3.3813387654,3.3749803876799995,-0.319407,0.9,0.2
3.3767076513199994,3.38022200852,-0.318197,0.9,0.2
3.37994249684,3.3751172080400003,-0.318891,0.9,0.2
3.36246815568,3.36729179784,-0.317961,0.9,0.2
3.37777474124,3.3793975443199997,-0.3192,0.9,0.2
3.37915759788,3.37796735404,-0.31889,0.9,0.2
3.37643456756,3.3868722050000004,-0.31961,0.9,0.2
3.37343908488,3.3709541359200004,-0.317361,0.9,0.2
3.37427660388,3.3778780186,-0.318899,0.9,0.2
3.3738893831199994,3.3763851008800003,-0.318511,0.9,0.2
3.37594896012,3.37799872496,-0.317274,0.9,0.2
3.3706830902799996,3.3756329081199996,-0.31769400000000003,0.9,0.2
3.3763674012399996,3.36585645792,-0.318676,0.9,0.2
3.39509797008,3.3942679010399996,-0.318749,0.9,0.2
3.36844745112,3.37386934284,-0.318359,0.9,0.2
3.3779877268800003,3.37452922468,-0.318612,0.9,0.2
3.3727503095199998,3.37200758652,-0.31956999999999997,0.9,0.2
3.3795540625199996,3.37506808964,-0.318004,0.9,0.2
3.3721579676799998,3.37694029872,-0.319362,0.9,0.2
3.3716390117199997,3.37648406292,-0.318587,0.9,0.2
3.37018979624,3.3728962407600003,-0.318261,0.9,0.2
3.3711884428,3.37530407552,-0.31879,0.9,0.2
3.38083403904,3.3852900588000003,-0.318475,0.9,0.2
3.37942624796,3.37776981064,-0.318793,0.9,0.2
3.37217059832,3.37235002268,-0.31735,0.9,0.2
3.38579750304,3.37661925636,-0.318796,0.9,0.2
3.36848732704,3.3688346294000002,-0.319101,0.9,0.2
3.3782261238,3.37309910468,-0.31904299999999997,0.9,0.2
3.36838533504,3.3749286396400002,-0.319748,0.9,0.2
3.38062279736,3.3735967981600004,-0.31843499999999997,0.9,0.2
3.37030519604,3.37325294592,-0.317894,0.9,0.2
3.3851822662400006,3.3803498526799998,-0.318938,0.9,0.2
3.3811969070000005,3.38311259784,-0.31904499999999997,0.9,0.2
3.37055100752,3.3755293604,-0.318216,0.9,0.2
3.3777972305599997,3.3769480813199997,-0.317363,0.9,0.2
3.3777049658,3.37083096816,-0.31827300000000003,0.9,0.2
3.37796514276,3.37748096968,-0.318169,0.9,0.2
3.37991292696,3.3793357308799994,-0.317468,0.9,0.2
3.37660271624,3.3742454152399994,-0.317634,0.9,0.2
3.37475244248,3.37401472796,-0.317986,0.9,0.2
3.3826297604,3.3776848338,-0.318131,0.9,0.2
3.37262593112,3.3774491499200003,-0.31902800000000003,0.9,0.2
3.38286012596,3.38224016068,-0.31840999999999997,0.9,0.2
3.3699444340399998,3.37453583124,-0.3184,0.9,0.2
3.3754360189600003,3.3814235415600002,-0.31767199999999995,0.9,0.2
3.3816774715199998,3.3815201912000004,-0.318205,0.9,0.2
3.37613973808,3.3816687916,-0.318641,0.9,0.2
3.38153561876,3.3776236934400004,-0.31842800000000004,0.9,0.2
3.38448289448,3.3836762765599997,-0.317913,0.9,0.2
3.37958284912,3.38429388796,-0.317322,0.9,0.2
3.3718652787600005,3.3688267856399996,-0.318936,0.9,0.2
3.38430291304,3.38314316204,-0.318679,0.9,0.2
3.37450677632,3.3819933492,-0.31811,0.9,0.2
3.3808574813199996,3.3736377477199997,-0.317996,0.9,0.2
3.37730549948,3.37798250276,-0.318263,0.9,0.2
3.37944532032,3.38106121388,-0.318542,0.9,0.2
3.3762866377600003,3.3828199632,-0.318732,0.9,0.2
3.38194530884,3.38514604376,-0.31878,0.9,0.2
3.3782846593599998,3.38133496624,-0.319209,0.9,0.2
3.37784154508,3.37635449884,-0.318704,0.9,0.2
3.3799086098399997,3.38082486876,-0.318852,0.9,0.2
3.3729738248800003,3.36981405976,-0.318116,0.9,0.2
3.3778982642399997,3.3738576085200003,-0.319116,0.9,0.2
3.3738295864000003,3.37418565368,-0.317884,0.9,0.2
3.36694611592,3.3720777509600004,-0.317971,0.9,0.2
3.3749841538400003,3.3714685499999995,-0.319008,0.9,0.2
3.37698203864,3.37488057116,-0.31861799999999996,0.9,0.2
3.3799237761599996,3.3707915406,-0.31854699999999997,0.9,0.2
3.3750698698400003,3.3790548961199995,-0.31771900000000003,0.9,0.2
3.37693652996,3.37826040756,-0.319181,0.9,0.2
3.37278730188,3.3684355872799996,-0.31944,0.9,0.2
3.3718216355200004,3.3759243473999994,-0.31795500000000004,0.9,0.2
3.3782532528,3.38115983784,-0.318196,0.9,0.2
3.37408910204,3.38171852696,-0.31744,0.9,0.2
3.38395517384,3.38262413156,-0.31801599999999997,0.9,0.2
3.3770684106799997,3.37091717496,-0.31801399999999996,0.9,0.2
3.3697583771599997,3.3714146765199997,-0.319013,0.9,0.2
3.37807851292,3.3699827649199996,-0.31909099999999996,0.9,0.2
3.37189784756,3.3769447468400005,-0.31807199999999997,0.9,0.2
3.3755267676,3.3683777832800006,-0.31858000000000003,0.9,0.2
3.37330620212,3.37114447132,-0.318235,0.9,0.2
3.37472422636,3.3765495519999997,-0.31850500000000004,0.9,0.2
3.3761921926,3.38493583684,-0.318583,0.9,0.2
3.3765083422399997,3.3748359199999998,-0.319021,0.9,0.2
3.3758577685600004,3.3774128230400002,-0.318307,0.9,0.2
3.38302260164,3.38688374912,-0.318092,0.9,0.2
3.3742189374800002,3.3700674034399998,-0.317431,0.9,0.2
3.3719641895200003,3.3741217134399992,-0.319353,0.9,0.2
3.3736205141199997,3.38324757072,-0.31774600000000003,0.9,0.2
3.3710714631600003,3.3696795923999994,-0.31799,0.9,0.2
3.38070712348,3.3713772618399998,-0.318767,0.9,0.2
3.3735434175599996,3.37388926988,-0.319407,0.9,0.2
3.3703843075599997,3.37492681156,-0.317843,0.9,0.2
3.36810680416,3.3761204062,-0.317911,0.9,0.2
3.37390551324,3.37070776696,-0.318931,0.9,0.2
3.37385676668,3.3826086334000003,-0.31804899999999997,0.9,0.2
3.3827651636800002,3.37741029452,-0.318305,0.9,0.2
3.3785923978399994,3.38172020456,-0.318542,0.9,0.2
3.3767425109999993,3.36674088424,-0.318087,0.9,0.2
3.38147265488,3.383959693,-0.317816,0.9,0.2
3.37792515588,3.37103198232,-0.318257,0.9,0.2
3.3730163131200004,3.37082414676,-0.31845300000000004,0.9,0.2
3.37338596668,3.37270310624,-0.318063,0.9,0.2
3.38235292844,3.3791445315199997,-0.318639,0.9,0.2
3.37372427724,3.3744582976800004,-0.31898699999999997,0.9,0.2
3.3764473168800007,3.3791074437199997,-0.31805100000000003,0.9,0.2
3.3727441230399995,3.3758547792,-0.318415,0.9,0.2
3.3723862472,3.37461573352,-0.318035,0.9,0.2
3.37648614568,3.3726064008400005,-0.318556,0.9,0.2
3.37237797304,3.37614956836,-0.319502,0.9,0.2
3.3779175085200004,3.37216194328,-0.318269,0.9,0.2
3.38766901964,3.37968377352,-0.31763600000000003,0.9,0.2
3.3717488653200003,3.3796086515999995,-0.318525,0.9,0.2
3.37377863996,3.3710201127199997,-0.31813400000000003,0.9,0.2
3.37568123952,3.3774653034,-0.318662,0.9,0.2
3.38110334128,3.3804678781600006,-0.318895,0.9,0.2
3.3755751715200004,3.3681581607199997,-0.31909499999999996,0.9,0.2
3.3741731707600002,3.3755616862799998,-0.318763,0.9,0.2
3.38140645312,3.3770094466,-0.318232,0.9,0.2
3.37145733768,3.3802508912399998,-0.318375,0.9,0.2
3.3872300409199996,3.3803846531999997,-0.317941,0.9,0.2
3.37089126448,3.36941080816,-0.31840599999999997,0.9,0.2
3.37468587712,3.3677239746,-0.31850700000000004,0.9,0.2
3.3805452078,3.3780178694000003,-0.317979,0.9,0.2
3.3789223286400003,3.3739751862,-0.317997,0.9,0.2
3.3703465534799997,3.37163540024,-0.31953000000000004,0.9,0.2
3.3828902639200003,3.3765562831200002,-0.317118,0.9,0.2
3.3789249425599994,3.3749574629600003,-0.31761799999999996,0.9,0.2
3.36857728708,3.3719965787199997,-0.31890999999999997,0.9,0.2
3.37733407244,3.37567322236,-0.318567,0.9,0.2
3.37458978548,3.3730310272799997,-0.318623,0.9,0.2
3.3702422882799996,3.3771590903199997,-0.318902,0.9,0.2
3.3732235908000003,3.36759486604,-0.319416,0.9,0.2
3.37679150932,3.3787777514,-0.318504,0.9,0.2
3.3756791077999995,3.37609335912,-0.317062,0.9,0.2
3.3709742338799997,3.3765466437200002,-0.318411,0.9,0.2
3.37987334544,3.37973143268,-0.31903200000000004,0.9,0.2
3.37048632448,3.3777420054,-0.318696,0.9,0.2
